title,description,published date,url,source
"9 Charts Comparing Trump Economy to Obama, Bush Administrations - Markets Insider","9 Charts Comparing Trump Economy to Obama, Bush Administrations  Markets Insider","Tue, 21 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL21hcmtldHMuYnVzaW5lc3NpbnNpZGVyLmNvbS9uZXdzL3N0b2Nrcy85LWNoYXJ0cy1jb21wYXJpbmctdHJ1bXAtZWNvbm9teS10by1vYmFtYS1idXNoLWFkbWluaXN0cmF0aW9ucy0yMDE5LTktMTAyODgzMzExOdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Markets Insider
Fact check: How Trump's economy compares to Obama's - CNN,Fact check: How Trump's economy compares to Obama's  CNN,"Wed, 19 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMC8wMi8xOC9wb2xpdGljcy90cnVtcC12LW9iYW1hLWVjb25vbXktZmFjdC1jaGVjay9pbmRleC5odG1s0gFMaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMC8wMi8xOC9wb2xpdGljcy90cnVtcC12LW9iYW1hLWVjb25vbXktZmFjdC1jaGVjaw?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Trump again raises idea of decoupling economy from China - Reuters,Trump again raises idea of decoupling economy from China  Reuters,"Mon, 07 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tCTjI1WjA4VC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
"Today's Election 2020 Polls: Trump Strong On Economy, Biden Wins Everything Else - Forbes","Today's Election 2020 Polls: Trump Strong On Economy, Biden Wins Everything Else  Forbes","Fri, 18 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9ld2Fsc2gvMjAyMC8wOS8xOC90b2RheXMtZWxlY3Rpb24tMjAyMC1wb2xscy10cnVtcC1zdHJvbmctb24tZWNvbm9teS1iaWRlbi13aW5zLWV2ZXJ5dGhpbmctZWxzZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
Trump vs. Obama: Who has the better record on the U.S. economy? - Los Angeles Times,Trump vs. Obama: Who has the better record on the U.S. economy?  Los Angeles Times,"Tue, 27 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmxhdGltZXMuY29tL3BvbGl0aWNzL3N0b3J5LzIwMjAtMTAtMjcvdHJ1bXAtdnMtb2JhbWEtd2hvLXJlYWxseS1kaWQtYmV0dGVyLW9uLXRoZS1lY29ub2150gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Los Angeles Times
Trump says the economy is booming. He's right -- but you don't feel it - CNN,Trump says the economy is booming. He's right -- but you don't feel it  CNN,"Sun, 27 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMC8wOS8yNy9lY29ub215L3R3by1zaWRlcy1lY29ub215LXBvd2VsbC9pbmRleC5odG1s0gFDaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMC8wOS8yNy9lY29ub215L3R3by1zaWRlcy1lY29ub215LXBvd2VsbA?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Trump Tax Cuts Results: Full Review - House Committee on Ways and Means - Ways and Means Committee,Trump Tax Cuts Results: Full Review - House Committee on Ways and Means  Ways and Means Committee,"Thu, 08 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd2F5c2FuZG1lYW5zLmhvdXNlLmdvdi90cnVtcC10YXgtY3V0cy1yZXN1bHRzLWZ1bGwtcmV2aWV3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Ways and Means Committee
How ugly could it get? Trump faces echoes of 1929 in coronavirus crisis. - POLITICO,How ugly could it get? Trump faces echoes of 1929 in coronavirus crisis.  POLITICO,"Mon, 16 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMDMvMTYvdHJ1bXAtZmFjZXMtMTkyOS1zYXZlLWVjb25vbXktMTMzMDUz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
Trump finalizes rollback of Obama-era vehicle fuel efficiency standards - Reuters,Trump finalizes rollback of Obama-era vehicle fuel efficiency standards  Reuters,"Tue, 31 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tCTjIxSTI1Ui_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
Donald Trump destroyed the economy - The Week,Donald Trump destroyed the economy  The Week,"Wed, 01 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vdGhld2Vlay5jb20vYXJ0aWNsZXMvOTIyODM0L2RvbmFsZC10cnVtcC1kZXN0cm95ZWQtZWNvbm9tedIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Week
Trump strips Biden's options to boost the economy - POLITICO,Trump strips Biden's options to boost the economy  POLITICO,"Mon, 23 Nov 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMTEvMjMvYmlkZW4tZWNvbm9teS1vcHRpb25zLTQzOTkyONIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
U.S. economy misses Trump's 3% growth target in 2019 - Reuters,U.S. economy misses Trump's 3% growth target in 2019  Reuters,"Thu, 30 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tCTjFaVDJLUi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
Trump paints apocalyptic portrait of life in US under Biden - The Associated Press,Trump paints apocalyptic portrait of life in US under Biden  The Associated Press,"Wed, 28 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2VsZWN0aW9uLTIwMjAtam9lLWJpZGVuLWRvbmFsZC10cnVtcC1wb2xpY2UtZWNvbm9teS0zMDgyYjk5NWMxZmQ4OTEyOTY3MWIyNDU3OTdiYzkwMtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Associated Press
How the coronavirus economic crisis could hit Donald Trump's re-election prospects - The Conversation,How the coronavirus economic crisis could hit Donald Trump's re-election prospects  The Conversation,"Tue, 21 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS9ob3ctdGhlLWNvcm9uYXZpcnVzLWVjb25vbWljLWNyaXNpcy1jb3VsZC1oaXQtZG9uYWxkLXRydW1wcy1yZS1lbGVjdGlvbi1wcm9zcGVjdHMtMTM2Nzgy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The Conversation
'Our country wasn't built to be shut down': Trump pushes back against health experts - POLITICO,'Our country wasn't built to be shut down': Trump pushes back against health experts  POLITICO,"Mon, 23 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMDMvMjMvdHJ1bXAtY29yb25hdmlydXMtbG9ja2Rvd24tc2tlcHRpY2lzbS0xNDM4MDDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
President Trump has the Worst Economic Record in Recorded History - Center for American Progress Action Fund,President Trump has the Worst Economic Record in Recorded History  Center for American Progress Action Fund,"Thu, 27 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmFtZXJpY2FucHJvZ3Jlc3NhY3Rpb24ub3JnL2FydGljbGUvcHJlc2lkZW50LXRydW1wLWhhcy10aGUtd29yc3QtZWNvbm9taWMtcmVjb3JkLWluLXJlY29yZGVkLWhpc3Rvcnkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Center for American Progress Action Fund
How the American economy did under Donald Trump - The Economist,How the American economy did under Donald Trump  The Economist,"Wed, 14 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vdW5pdGVkLXN0YXRlcy8yMDIwLzEwLzE0L2hvdy10aGUtYW1lcmljYW4tZWNvbm9teS1kaWQtdW5kZXItZG9uYWxkLXRydW1w0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The Economist
Trump's Re-Election Economic Scorecard - Forbes,Trump's Re-Election Economic Scorecard  Forbes,"Thu, 29 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvY2h1Y2tqb25lcy8yMDIwLzEwLzI5L3RydW1wcy1yZS1lbGVjdGlvbi1lY29ub21pYy1zY29yZWNhcmQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
Trump tosses coronavirus shutdowns back to the states - POLITICO,Trump tosses coronavirus shutdowns back to the states  POLITICO,"Thu, 16 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMDQvMTYvdHJ1bXAtcGxhbi1mb3ItcmVvcGVuaW5nLWVjb25vbXktMTkxMDcz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
Trump Sets Easter Goal For Reopening American Economy - NPR,Trump Sets Easter Goal For Reopening American Economy  NPR,"Tue, 24 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMC8wMy8yNC84MjA3NzQzNzgvdHJ1bXAtaWQtbG92ZS1mb3ItdS1zLXRvLWJlLW9wZW5lZC11cC1ieS1lYXN0ZXItYW1pZHN0LXBhbmRlbWljLXJlc3BvbnNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,NPR
Trump vs. Obama: Who Was Better for Jobs and the Economy? - Money,Trump vs. Obama: Who Was Better for Jobs and the Economy?  Money,"Wed, 28 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vbW9uZXkuY29tL3RydW1wLXZzLW9iYW1hLWVjb25vbXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Money
Trump wants credit for 'fastest GDP growth in history.' Here's a reality check. - NBC News,Trump wants credit for 'fastest GDP growth in history.' Here's a reality check.  NBC News,"Wed, 28 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvdXMtbmV3cy90cnVtcC13YW50cy1jcmVkaXQtZmFzdGVzdC1nZHAtZ3Jvd3RoLWhpc3RvcnktaGVyZS1zLXJlYWxpdHktbjEyNDQ5NjfSASxodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9uY25hMTI0NDk2Nw?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
Trump wants to reopen country soon. But power really lies with governors - CNN,Trump wants to reopen country soon. But power really lies with governors  CNN,"Sun, 12 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMC8wNC8xMi9wb2xpdGljcy9nb3Zlcm5vcnMtdHJ1bXAtY29yb25hdmlydXMtcmVzcG9uc2UvaW5kZXguaHRtbNIBUGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjAvMDQvMTIvcG9saXRpY3MvZ292ZXJub3JzLXRydW1wLWNvcm9uYXZpcnVzLXJlc3BvbnNl?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Analysis: Trump’s push to reopen the US economy backfires - Al Jazeera English,Analysis: Trump’s push to reopen the US economy backfires  Al Jazeera English,"Fri, 17 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIwLzcvMTcvYW5hbHlzaXMtdHJ1bXBzLXB1c2gtdG8tcmVvcGVuLXRoZS11cy1lY29ub215LWJhY2tmaXJlc9IBZGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyMC83LzE3L2FuYWx5c2lzLXRydW1wcy1wdXNoLXRvLXJlb3Blbi10aGUtdXMtZWNvbm9teS1iYWNrZmlyZXM?oc=5&hl=en-US&gl=US&ceid=US:en,Al Jazeera English
Why Trump's Approval Ratings on the Economy Remain Durable (Published 2020) - The New York Times,Why Trump's Approval Ratings on the Economy Remain Durable (Published 2020)  The New York Times,"Tue, 25 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjAvMDgvMjQvdXMvcG9saXRpY3MvdHJ1bXAtZWNvbm9teS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
Trump Administration Acknowledging Economic Catastrophe After Months of Optimism - U.S. News & World Report,Trump Administration Acknowledging Economic Catastrophe After Months of Optimism  U.S. News & World Report,"Tue, 12 May 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy51c25ld3MuY29tL25ld3MvZWNvbm9teS9hcnRpY2xlcy8yMDIwLTA1LTEyL3RydW1wLWFkbWluaXN0cmF0aW9uLWFja25vd2xlZGdpbmctZWNvbm9taWMtY2F0YXN0cm9waGUtYWZ0ZXItbW9udGhzLW9mLW9wdGltaXNt0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,U.S. News & World Report
Donald Trump’s dubious statement about presiding over ‘the greatest economy’ in history - PolitiFact,Donald Trump’s dubious statement about presiding over ‘the greatest economy’ in history  PolitiFact,"Thu, 01 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnBvbGl0aWZhY3QuY29tL2ZhY3RjaGVja3MvMjAyMC9vY3QvMDEvZG9uYWxkLXRydW1wL2RvbmFsZC10cnVtcHMtZHViaW91cy1zdGF0ZW1lbnQtYWJvdXQtcHJlc2lkaW5nLW92L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,PolitiFact
"Trump's boasts about pre-coronavirus economy aren't relevant, economists say - NBC News","Trump's boasts about pre-coronavirus economy aren't relevant, economists say  NBC News","Tue, 29 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2J1c2luZXNzL2Vjb25vbXkvdHJ1bXAtcy1ib2FzdHMtYWJvdXQtcHJlLWNvcm9uYXZpcnVzLWVjb25vbXktYXJlbi10LXJlbGV2YW50LW4xMjQxMzMw0gEsaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvbmNuYTEyNDEzMzA?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
"Yes, the Trump Economy Is Better Than the 1970s Carter Economy - American Enterprise Institute","Yes, the Trump Economy Is Better Than the 1970s Carter Economy  American Enterprise Institute","Fri, 31 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmFlaS5vcmcvZWNvbm9taWNzL3llcy10aGUtdHJ1bXAtZWNvbm9teS1pcy1iZXR0ZXItdGhhbi10aGUtMTk3MHMtY2FydGVyLWVjb25vbXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,American Enterprise Institute
How Trump's three years of job gains compares to Obama's - CNN,How Trump's three years of job gains compares to Obama's  CNN,"Thu, 06 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMC8wMi8wNi9lY29ub215L3RydW1wLW9iYW1hLWpvYnMtY29tcGFyaXNvbi9pbmRleC5odG1s0gFGaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMC8wMi8wNi9lY29ub215L3RydW1wLW9iYW1hLWpvYnMtY29tcGFyaXNvbg?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Dems find a rallying cry: Trump tanked the economy - POLITICO,Dems find a rallying cry: Trump tanked the economy  POLITICO,"Mon, 06 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMDQvMDYvZGVtb2NyYXRzLXRydW1wLWNvcm9uYXZpcnVzLWVjb25vbXktMTY2OTUw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
Biden on Economic Growth and Trump's Tax Cuts - FactCheck.org,Biden on Economic Growth and Trump's Tax Cuts  FactCheck.org,"Wed, 17 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmZhY3RjaGVjay5vcmcvMjAyMC8wNi9iaWRlbi1vbi1lY29ub21pYy1ncm93dGgtYW5kLXRydW1wcy10YXgtY3V0cy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,FactCheck.org
"9 charts comparing economy under Trump to Obama, Bush presidential terms - Business Insider","9 charts comparing economy under Trump to Obama, Bush presidential terms  Business Insider","Thu, 22 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vY2hhcnRzLWNvbnRyYXN0aW5nLXRydW1wLWVjb25vbXktb2JhbWEtYnVzaC1hZG1pbmlzdHJhdGlvbnMtcmVwdWJsaWNhbnMtZGVtb2NyYXRzLTIwMjAtMTDSAX1odHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2NoYXJ0cy1jb250cmFzdGluZy10cnVtcC1lY29ub215LW9iYW1hLWJ1c2gtYWRtaW5pc3RyYXRpb25zLXJlcHVibGljYW5zLWRlbW9jcmF0cy0yMDIwLTEwP2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,Business Insider
"GDP: U.S economy grew 2.3 percent in 2019, a solid pace below what Trump promised - The Washington Post - The Washington Post","GDP: U.S economy grew 2.3 percent in 2019, a solid pace below what Trump promised - The Washington Post  The Washington Post","Thu, 30 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vYnVzaW5lc3MvMjAyMC8wMS8zMC91cy1lY29ub215LWdyZXctMjMtcGVyY2VudC0yMDE5LXNsb3dlc3QtdHJ1bXBzLXByZXNpZGVuY3ktaGVsZC1iYWNrLWJ5LXRyYWRlLWZlYXJzLWdsb2JhbC1zbG93ZG93bi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Trump claims Biden win would cause depression despite economists' forecast - CBS News,Trump claims Biden win would cause depression despite economists' forecast  CBS News,"Wed, 14 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvdHJ1bXAtZWNvbm9taWMtY2x1Yi1uZXcteW9yay1yZWNvdmVyeS1qb2JzL9IBTGh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL3RydW1wLWVjb25vbWljLWNsdWItbmV3LXlvcmstcmVjb3Zlcnktam9icy8?oc=5&hl=en-US&gl=US&ceid=US:en,CBS News
"No, Donald Trump did not create the greatest economy in American history | John A. Tures • Pennsylvania Capital-Star - Pennsylvania Capital-Star","No, Donald Trump did not create the greatest economy in American history | John A. Tures • Pennsylvania Capital-Star  Pennsylvania Capital-Star","Sun, 30 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vcGVubmNhcGl0YWwtc3Rhci5jb20vY29tbWVudGFyeS9uby1kb25hbGQtdHJ1bXAtZGlkLW5vdC1jcmVhdGUtdGhlLWdyZWF0ZXN0LWVjb25vbXktaW4tYW1lcmljYW4taGlzdG9yeS1qb2huLWEtdHVyZXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Pennsylvania Capital-Star
Here's what booming GDP numbers say about Trump's economy: Andy Puzder - Fox Business,Here's what booming GDP numbers say about Trump's economy: Andy Puzder  Fox Business,"Thu, 29 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9lY29ub215L2dkcC1udW1iZXJzLXRydW1wLWVjb25vbXktYW5keS1wdXpkZXLSAU1odHRwczovL3d3dy5mb3hidXNpbmVzcy5jb20vZWNvbm9teS9nZHAtbnVtYmVycy10cnVtcC1lY29ub215LWFuZHktcHV6ZGVyLmFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,Fox Business
Trump says he built a 'booming' economy. Economists say he inherited it. - Houston Chronicle,Trump says he built a 'booming' economy. Economists say he inherited it.  Houston Chronicle ,"Mon, 26 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmhvdXN0b25jaHJvbmljbGUuY29tL2J1c2luZXNzL2Vjb25vbXkvYXJ0aWNsZS9UcnVtcC1zYXlzLWhlLWJ1aWx0LWEtYm9vbWluZy1lY29ub215LTE1Njc0MDM5LnBocNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Houston Chronicle
President Donald Trump delivers his third State of the Union Address | house.gov - House.gov,President Donald Trump delivers his third State of the Union Address | house.gov  House.gov,"Wed, 05 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHA6Ly93d3cuaG91c2UuZ292L2ZlYXR1cmUtc3Rvcmllcy8yMDIwLTItNS1wcmVzaWRlbnQtZG9uYWxkLXRydW1wLWRlbGl2ZXJzLWhpcy10aGlyZC1zdGF0ZS1vZi10aGUtdW5pb24tYWRkcmVzc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,House.gov
How Trump Has Undermined the Wisconsin Economy - Center for American Progress Action - Center for American Progress Action Fund,How Trump Has Undermined the Wisconsin Economy - Center for American Progress Action  Center for American Progress Action Fund,"Tue, 10 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFtZXJpY2FucHJvZ3Jlc3NhY3Rpb24ub3JnL2FydGljbGUvdHJ1bXAtdW5kZXJtaW5lZC13aXNjb25zaW4tZWNvbm9teS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Center for American Progress Action Fund
Where Biden and Trump stand on key issues - Reuters,Where Biden and Trump stand on key issues  Reuters,"Wed, 08 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2dyYXBoaWNzL1VTQS1FTEVDVElPTi9QT0xJQ1kveWdkcHp3YXJqdncv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
Trump Administration Sees No Threat to Economy From Monopolies (Published 2020) - The New York Times,Trump Administration Sees No Threat to Economy From Monopolies (Published 2020)  The New York Times,"Thu, 20 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjAvMDIvMjAvYnVzaW5lc3MvdHJ1bXAtZWNvbm9teS1tb25vcG9seS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
More pain than gain: How the US-China trade war hurt America | Brookings - Brookings Institution,More pain than gain: How the US-China trade war hurt America | Brookings  Brookings Institution,"Fri, 07 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmJyb29raW5ncy5lZHUvYXJ0aWNsZXMvbW9yZS1wYWluLXRoYW4tZ2Fpbi1ob3ctdGhlLXVzLWNoaW5hLXRyYWRlLXdhci1odXJ0LWFtZXJpY2Ev0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Brookings Institution
Trump Focuses on Economy While Coronavirus Numbers Worsen - U.S. News & World Report,Trump Focuses on Economy While Coronavirus Numbers Worsen  U.S. News & World Report,"Thu, 02 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnVzbmV3cy5jb20vbmV3cy9uYXRpb25hbC1uZXdzL2FydGljbGVzLzIwMjAtMDctMDIvdHJ1bXAtZm9jdXNlcy1vbi1lY29ub215LXdoaWxlLWNvcm9uYXZpcnVzLW51bWJlcnMtd29yc2Vu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,U.S. News & World Report
"Trump Signs China Trade Deal, Putting Economic Conflict on Pause (Published 2020) - The New York Times","Trump Signs China Trade Deal, Putting Economic Conflict on Pause (Published 2020)  The New York Times","Thu, 16 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjAvMDEvMTUvYnVzaW5lc3MvZWNvbm9teS9jaGluYS10cmFkZS1kZWFsLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
Lifelong Democrat Vernon Jones praises Trump for building 'the most inclusive economy ever' - NBC News,Lifelong Democrat Vernon Jones praises Trump for building 'the most inclusive economy ever'  NBC News,"Mon, 24 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5uYmNuZXdzLmNvbS92aWRlby9saWZlbG9uZy1kZW1vY3JhdC12ZXJub24tam9uZXMtcHJhaXNlcy10cnVtcC1mb3ItYnVpbGRpbmctdGhlLW1vc3QtaW5jbHVzaXZlLWVjb25vbXktZXZlci05MDU3NTk0MTg5NdIBNmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wLXZpZGVvL21tdm85MDU3NTk0MTg5NQ?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
What Trump Can Do to Juice the Economy Ahead of November - Bloomberg,What Trump Can Do to Juice the Economy Ahead of November  Bloomberg,"Thu, 06 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIwLTAyLTA2L3doYXQtdHJ1bXAtY2FuLWRvLXRvLWp1aWNlLXRoZS1lY29ub215LWFoZWFkLW9mLW5vdmVtYmVy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
Trump's Wasteful Tax Cuts Lead To Continued Trillion Dollar Deficits In Expanding Economy - Forbes,Trump's Wasteful Tax Cuts Lead To Continued Trillion Dollar Deficits In Expanding Economy  Forbes,"Wed, 29 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NocmlzdGlhbndlbGxlci8yMDIwLzAxLzI5L3RydW1wcy13YXN0ZWZ1bC10YXgtY3V0cy1sZWFkLXRvLWNvbnRpbnVlZC10cmlsbGlvbi1kb2xsYXItZGVmaWNpdHMtaW4tZXhwYW5kaW5nLWVjb25vbXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
